frame,player_id,keypoint,x,y,confidence
141,1,left_ear,411.7852478027344,364.7611083984375,0.679582417011261
141,1,right_ear,377.8125,356.44488525390625,0.6530377268791199
141,1,left_shoulder,418.8331604003906,403.14569091796875,0.9904298186302185
141,1,right_shoulder,354.2911071777344,390.52044677734375,0.992729127407074
141,1,left_elbow,440.0868225097656,440.900634765625,0.973919689655304
141,1,right_elbow,309.41943359375,414.81689453125,0.9814086556434631
141,1,left_wrist,438.1546630859375,467.0156555175781,0.9618846774101257
141,1,right_wrist,297.32366943359375,443.5516357421875,0.9702090620994568
141,1,left_hip,383.498291015625,483.29248046875,0.9966616630554199
141,1,right_hip,339.82012939453125,478.46380615234375,0.9970645308494568
141,1,left_knee,403.5464782714844,542.539306640625,0.9911893606185913
141,1,right_knee,333.379638671875,549.3511352539062,0.9928423166275024
141,1,left_ankle,373.9759521484375,601.1575317382812,0.9703025221824646
141,1,right_ankle,292.68218994140625,624.8285522460938,0.9739094376564026
142,1,nose,400.5288391113281,347.6268615722656,0.9664644598960876
142,1,left_eye,411.628662109375,345.49285888671875,0.9182191491127014
142,1,right_eye,396.2445983886719,340.47149658203125,0.8978432416915894
142,1,left_ear,426.89324951171875,356.1845703125,0.7825954556465149
142,1,right_ear,386.9708251953125,344.4635314941406,0.667904794216156
142,1,left_shoulder,431.1229553222656,396.6667785644531,0.9959851503372192
142,1,right_shoulder,364.8609924316406,378.4333801269531,0.9941809773445129
142,1,left_elbow,448.781494140625,437.02081298828125,0.9855877161026001
142,1,right_elbow,313.90380859375,402.4644775390625,0.9782172441482544
142,1,left_wrist,439.32958984375,445.5365905761719,0.9710758924484253
142,1,right_wrist,296.28955078125,428.2656555175781,0.9616759419441223
142,1,left_hip,396.7283935546875,479.9306640625,0.9989023208618164
142,1,right_hip,353.0455017089844,472.69342041015625,0.998664379119873
142,1,left_knee,402.9444885253906,548.2579345703125,0.9966685175895691
142,1,right_knee,342.6852722167969,554.7175903320312,0.9963487386703491
142,1,left_ankle,372.18695068359375,598.781982421875,0.9853396415710449
142,1,right_ankle,312.76007080078125,624.3461303710938,0.9844608902931213
143,1,nose,417.46087646484375,342.9480285644531,0.9594074487686157
143,1,left_eye,425.9972229003906,340.0347900390625,0.8801600933074951
143,1,right_eye,413.55218505859375,335.56756591796875,0.8873191475868225
143,1,left_ear,437.8406066894531,349.5501403808594,0.6857141852378845
143,1,right_ear,406.5217590332031,338.66680908203125,0.6758680939674377
143,1,left_shoulder,444.1952819824219,393.77740478515625,0.9930515289306641
143,1,right_shoulder,383.2623291015625,367.87603759765625,0.994983434677124
143,1,left_elbow,454.93670654296875,435.7079772949219,0.9785135984420776
143,1,right_elbow,329.91998291015625,378.3770446777344,0.985140323638916
143,1,left_wrist,450.40032958984375,433.25848388671875,0.9636432528495789
143,1,right_wrist,314.3242492675781,392.70037841796875,0.9721364378929138
143,1,left_hip,411.72528076171875,480.22540283203125,0.9984452128410339
143,1,right_hip,371.61773681640625,468.6150207519531,0.9986258745193481
143,1,left_knee,408.96685791015625,550.2220458984375,0.9961947202682495
143,1,right_knee,352.8249206542969,544.8416137695312,0.9968764781951904
143,1,left_ankle,376.991455078125,606.2454833984375,0.9858915209770203
143,1,right_ankle,313.1265869140625,615.2998046875,0.9877632260322571
144,1,nose,428.2355041503906,329.68450927734375,0.9495422840118408
144,1,left_eye,438.3709716796875,327.0189514160156,0.8978502154350281
144,1,right_eye,423.84613037109375,322.98187255859375,0.8309056162834167
144,1,left_ear,452.8562316894531,339.4092712402344,0.7670519351959229
144,1,right_ear,416.0820617675781,329.54364013671875,0.5391380786895752
144,1,left_shoulder,455.895263671875,384.0924377441406,0.9949730634689331
144,1,right_shoulder,396.76959228515625,361.48321533203125,0.9879669547080994
144,1,left_elbow,467.593505859375,423.1540832519531,0.9855248332023621
144,1,right_elbow,346.8775634765625,373.9405517578125,0.957147479057312
144,1,left_wrist,477.48052978515625,414.2427978515625,0.9714635610580444
144,1,right_wrist,338.3713073730469,374.4803161621094,0.938109278678894
144,1,left_hip,421.7041320800781,466.1607360839844,0.998511016368866
144,1,right_hip,382.22796630859375,457.0868225097656,0.9976092576980591
144,1,left_knee,418.2789611816406,541.1442260742188,0.9959467053413391
144,1,right_knee,364.0755615234375,543.6258544921875,0.9941568374633789
144,1,left_ankle,398.69378662109375,599.0775756835938,0.9814884662628174
144,1,right_ankle,331.9629211425781,615.4768676757812,0.9768041968345642
145,1,nose,441.9466247558594,330.3732604980469,0.9627608060836792
145,1,left_eye,452.46112060546875,327.975830078125,0.9278663992881775
145,1,right_eye,438.1504211425781,322.83367919921875,0.8588194847106934
145,1,left_ear,466.93841552734375,339.1604919433594,0.822037935256958
145,1,right_ear,430.4981689453125,327.0499572753906,0.5653713941574097
145,1,left_shoulder,471.2547302246094,382.1552429199219,0.9966856837272644
145,1,right_shoulder,410.02215576171875,358.86993408203125,0.9904452562332153
145,1,left_elbow,478.4366455078125,421.7750244140625,0.9894660115242004
145,1,right_elbow,359.56292724609375,375.3966064453125,0.9590353965759277
145,1,left_wrist,470.4910888671875,410.8321533203125,0.9779804944992065
145,1,right_wrist,344.9161071777344,381.6348876953125,0.941205620765686
145,1,left_hip,435.98199462890625,465.8526611328125,0.9988551139831543
145,1,right_hip,395.5826721191406,454.8180847167969,0.9979715943336487
145,1,left_knee,428.9349670410156,544.8629150390625,0.9969534873962402
145,1,right_knee,377.8331298828125,540.2250366210938,0.9951409101486206
145,1,left_ankle,405.5986633300781,606.9365234375,0.9854444861412048
145,1,right_ankle,349.7586364746094,613.4859008789062,0.9808743596076965
146,1,nose,458.9393615722656,320.41925048828125,0.9459496736526489
146,1,left_eye,468.0137634277344,318.28619384765625,0.8838644623756409
146,1,right_eye,455.4360046386719,313.61138916015625,0.8043952584266663
146,1,left_ear,479.89569091796875,331.9085693359375,0.7502731084823608
146,1,right_ear,448.7953186035156,319.92987060546875,0.5365316271781921
146,1,left_shoulder,482.4200744628906,376.97918701171875,0.9956890940666199
146,1,right_shoulder,426.1837158203125,348.7978515625,0.9905201196670532
146,1,left_elbow,497.7833251953125,414.9590759277344,0.9885727167129517
146,1,right_elbow,381.0092468261719,349.91400146484375,0.966107964515686
146,1,left_wrist,511.9857177734375,406.7781982421875,0.9770360589027405
146,1,right_wrist,382.01715087890625,339.521728515625,0.9484508037567139
146,1,left_hip,447.2332763671875,463.0453186035156,0.9990553259849548
146,1,right_hip,408.9706726074219,451.7314453125,0.9984686970710754
146,1,left_knee,441.5738830566406,538.1299438476562,0.9981852173805237
146,1,right_knee,394.157958984375,534.33740234375,0.9973961114883423
146,1,left_ankle,420.32342529296875,605.409423828125,0.9925588369369507
146,1,right_ankle,366.58819580078125,611.6494140625,0.9909012317657471
147,1,nose,470.90081787109375,317.36065673828125,0.9402825832366943
147,1,left_eye,480.2572021484375,314.906982421875,0.8640960454940796
147,1,right_eye,466.57513427734375,310.7394714355469,0.8284386992454529
147,1,left_ear,493.508056640625,326.86358642578125,0.7157102823257446
147,1,right_ear,460.3927307128906,316.638916015625,0.5789244174957275
147,1,left_shoulder,498.5223388671875,370.0767822265625,0.9920839071273804
147,1,right_shoulder,441.8117980957031,346.64251708984375,0.9896401166915894
147,1,left_elbow,506.56280517578125,395.98736572265625,0.9755684733390808
147,1,right_elbow,402.5839538574219,345.07635498046875,0.9644858837127686
147,1,left_wrist,510.4281005859375,383.8629150390625,0.9534485340118408
147,1,right_wrist,390.3639221191406,337.57794189453125,0.9380868673324585
147,1,left_hip,464.0711975097656,461.42022705078125,0.9978445768356323
147,1,right_hip,427.3282775878906,449.3721923828125,0.9974244832992554
147,1,left_knee,449.8378601074219,536.7166137695312,0.9954066276550293
147,1,right_knee,406.391845703125,522.9522094726562,0.9948669672012329
147,1,left_ankle,427.9406433105469,602.585205078125,0.9834976196289062
147,1,right_ankle,387.44537353515625,594.475341796875,0.9827050566673279
148,1,nose,487.4661865234375,305.8857116699219,0.8136613965034485
148,1,left_eye,495.19293212890625,303.9333190917969,0.7284570336341858
148,1,right_eye,485.1767578125,299.69720458984375,0.4497135579586029
148,1,left_ear,506.5511474609375,316.7750244140625,0.701312780380249
148,1,right_ear,480.93243408203125,306.8193664550781,0.24749939143657684
148,1,left_shoulder,510.83831787109375,357.0246276855469,0.9935367703437805
148,1,right_shoulder,461.44171142578125,336.6197204589844,0.9588388800621033
148,1,left_elbow,515.3837890625,391.5361022949219,0.9897168874740601
148,1,right_elbow,435.927001953125,352.30023193359375,0.8860462307929993
148,1,left_wrist,499.09930419921875,366.5585021972656,0.9777121543884277
148,1,right_wrist,439.74139404296875,338.0640563964844,0.868980348110199
148,1,left_hip,470.69989013671875,444.33380126953125,0.998457670211792
148,1,right_hip,437.8567199707031,433.44903564453125,0.9958071708679199
148,1,left_knee,456.5708312988281,531.27001953125,0.9962957501411438
148,1,right_knee,424.2709655761719,521.9832763671875,0.9907485842704773
148,1,left_ankle,441.3341064453125,602.1321411132812,0.9817310571670532
148,1,right_ankle,409.8831481933594,596.712646484375,0.9676114916801453
149,1,nose,502.87310791015625,302.9696044921875,0.8607168197631836
149,1,left_eye,511.3138427734375,300.81707763671875,0.7992095947265625
149,1,right_eye,501.08203125,296.6346435546875,0.5570353865623474
149,1,left_ear,522.9385375976562,311.2233581542969,0.7561672329902649
149,1,right_ear,497.64794921875,300.63458251953125,0.32460466027259827
149,1,left_shoulder,523.509521484375,348.00469970703125,0.9936665892601013
149,1,right_shoulder,481.048828125,330.85919189453125,0.9650487303733826
149,1,left_elbow,530.3463134765625,378.7528076171875,0.9868713617324829
149,1,right_elbow,467.1064453125,349.30450439453125,0.877809464931488
149,1,left_wrist,532.1497192382812,373.99749755859375,0.9713671207427979
149,1,right_wrist,486.1459045410156,351.41455078125,0.85111004114151
149,1,left_hip,490.1676025390625,436.376220703125,0.9978233575820923
149,1,right_hip,462.602783203125,427.8534851074219,0.9943795800209045
149,1,left_knee,469.3690490722656,518.751708984375,0.9953031539916992
149,1,right_knee,450.503662109375,510.561767578125,0.9888744354248047
149,1,left_ankle,460.36572265625,589.34814453125,0.9799608588218689
149,1,right_ankle,451.23785400390625,582.545166015625,0.9660661220550537
150,1,nose,505.43109130859375,303.98211669921875,0.8598530888557434
150,1,left_eye,513.4677734375,301.3609313964844,0.7961134910583496
150,1,right_eye,503.156494140625,298.443115234375,0.5686154365539551
150,1,left_ear,525.2907104492188,312.13128662109375,0.7388980984687805
150,1,right_ear,499.75775146484375,304.3917541503906,0.3292945325374603
150,1,left_shoulder,528.82958984375,349.60919189453125,0.992243230342865
150,1,right_shoulder,483.1720275878906,336.2508850097656,0.9635926485061646
150,1,left_elbow,537.8585815429688,376.1696472167969,0.9830790758132935
150,1,right_elbow,459.6910095214844,352.0970458984375,0.8701301217079163
150,1,left_wrist,535.24560546875,368.4091796875,0.9654849171638489
150,1,right_wrist,469.52886962890625,350.8395690917969,0.8456220626831055
150,1,left_hip,497.6217041015625,435.2077941894531,0.9971941709518433
150,1,right_hip,469.7929992675781,428.4432067871094,0.9933450222015381
150,1,left_knee,470.1725769042969,508.1593322753906,0.9947687387466431
150,1,right_knee,458.35150146484375,504.1308898925781,0.9885511994361877
150,1,left_ankle,461.7530517578125,577.9292602539062,0.9800606966018677
150,1,right_ankle,464.5487976074219,576.2991943359375,0.9679372906684875
151,1,nose,498.32513427734375,303.5499267578125,0.8317105174064636
151,1,left_eye,505.572265625,299.9435729980469,0.7377787232398987
151,1,right_eye,495.1043701171875,298.47406005859375,0.6203027367591858
151,1,left_ear,514.48193359375,309.39202880859375,0.6311583518981934
151,1,right_ear,490.154296875,304.4345703125,0.41591665148735046
151,1,left_shoulder,515.6213989257812,347.8563232421875,0.9792298674583435
151,1,right_shoulder,475.68157958984375,336.98309326171875,0.9540653228759766
151,1,left_elbow,517.673828125,371.6332092285156,0.9432776570320129
151,1,right_elbow,451.859619140625,347.3738708496094,0.837710440158844
151,1,left_wrist,512.7921752929688,364.38299560546875,0.8993178009986877
151,1,right_wrist,453.08856201171875,340.751220703125,0.7888455986976624
151,1,left_hip,488.7723388671875,436.2261657714844,0.992168128490448
151,1,right_hip,465.7410888671875,430.8543395996094,0.9873851537704468
151,1,left_knee,453.48431396484375,506.4947204589844,0.9884973764419556
151,1,right_knee,450.78118896484375,503.7799377441406,0.9824161529541016
151,1,left_ankle,452.0288391113281,571.5826416015625,0.9690751433372498
151,1,right_ankle,466.06011962890625,571.1233520507812,0.9602344036102295
152,1,nose,489.41522216796875,304.3800354003906,0.8073585629463196
152,1,left_eye,496.606201171875,300.68524169921875,0.7641550302505493
152,1,right_eye,487.10626220703125,299.9241943359375,0.5296814441680908
152,1,left_ear,504.453369140625,311.3411865234375,0.7592251896858215
152,1,right_ear,488.2371826171875,309.3708190917969,0.34858983755111694
152,1,left_shoulder,495.142333984375,347.75775146484375,0.9827501773834229
152,1,right_shoulder,484.0592346191406,345.7281494140625,0.9314779043197632
152,1,left_elbow,458.225341796875,354.9563903808594,0.9538735151290894
152,1,right_elbow,459.3352355957031,355.1383361816406,0.7213884592056274
152,1,left_wrist,446.97637939453125,337.60791015625,0.9013298153877258
152,1,right_wrist,453.74267578125,341.04034423828125,0.659339189529419
152,1,left_hip,476.84600830078125,444.3877258300781,0.9896584153175354
152,1,right_hip,470.78424072265625,441.096435546875,0.9773737192153931
152,1,left_knee,434.2317199707031,513.9698486328125,0.9837490320205688
152,1,right_knee,444.8991394042969,506.58392333984375,0.964607298374176
152,1,left_ankle,436.70025634765625,583.298583984375,0.9545162916183472
152,1,right_ankle,458.1174621582031,570.5543212890625,0.9270879626274109
153,1,nose,472.1243896484375,307.22772216796875,0.6448424458503723
153,1,left_eye,477.8857116699219,304.1346435546875,0.5650752782821655
153,1,right_eye,473.7553405761719,303.4493713378906,0.290735125541687
153,1,left_ear,483.4938049316406,316.5628662109375,0.70350182056427
153,1,right_ear,483.2761535644531,314.6275634765625,0.23284871876239777
153,1,left_shoulder,475.01068115234375,347.6553649902344,0.9769570827484131
153,1,right_shoulder,483.76202392578125,349.4894714355469,0.9186511635780334
153,1,left_elbow,455.7586364746094,343.78582763671875,0.9611905813217163
153,1,right_elbow,475.0720520019531,351.23040771484375,0.7781190872192383
153,1,left_wrist,456.9005126953125,315.2598571777344,0.9203495383262634
153,1,right_wrist,468.7749328613281,317.7059631347656,0.7173062562942505
153,1,left_hip,457.2113037109375,444.6724853515625,0.9890910983085632
153,1,right_hip,461.9127502441406,443.49725341796875,0.9776527881622314
153,1,left_knee,425.9311828613281,510.38140869140625,0.9825240969657898
153,1,right_knee,432.9043884277344,510.55670166015625,0.9646300077438354
153,1,left_ankle,429.997314453125,575.7369995117188,0.9516233205795288
153,1,right_ankle,441.24310302734375,575.655029296875,0.9248217940330505
154,1,nose,460.0692443847656,320.1712341308594,0.23721802234649658
154,1,left_eye,459.9512939453125,317.93365478515625,0.10127057880163193
154,1,right_eye,459.50836181640625,317.4480895996094,0.09709708392620087
154,1,left_ear,452.99273681640625,332.364501953125,0.3096005618572235
154,1,right_ear,467.00067138671875,329.75299072265625,0.295251727104187
154,1,left_shoulder,449.90411376953125,362.3941955566406,0.9431578516960144
154,1,right_shoulder,474.6440734863281,354.29632568359375,0.9441821575164795
154,1,left_elbow,461.09271240234375,354.3771057128906,0.9145856499671936
154,1,right_elbow,504.07696533203125,340.25616455078125,0.9098199605941772
154,1,left_wrist,481.4192810058594,318.31304931640625,0.8412295579910278
154,1,right_wrist,496.83428955078125,303.78851318359375,0.8309807777404785
154,1,left_hip,440.8681640625,458.4730224609375,0.9912195801734924
154,1,right_hip,459.82073974609375,452.4580078125,0.9909327030181885
154,1,left_knee,402.49310302734375,523.7396240234375,0.9856197834014893
154,1,right_knee,440.460205078125,507.8680114746094,0.9856529235839844
154,1,left_ankle,400.3331298828125,587.5472412109375,0.9625125527381897
154,1,right_ankle,464.80059814453125,564.3534545898438,0.9633690118789673
155,1,nose,453.3814697265625,313.05572509765625,0.3994775712490082
155,1,left_eye,455.39886474609375,311.0475769042969,0.25883960723876953
155,1,right_eye,452.5984802246094,311.63104248046875,0.13413895666599274
155,1,left_ear,458.9954528808594,326.0888671875,0.48562872409820557
155,1,right_ear,461.8017883300781,326.1981506347656,0.1940314620733261
155,1,left_shoulder,469.19573974609375,358.2880859375,0.9723542332649231
155,1,right_shoulder,461.3307800292969,355.5479431152344,0.9331173300743103
155,1,left_elbow,483.5715637207031,353.9071044921875,0.9583132863044739
155,1,right_elbow,479.9365234375,350.927978515625,0.8571212291717529
155,1,left_wrist,485.8828430175781,317.34307861328125,0.9064021706581116
155,1,right_wrist,481.245361328125,306.2384033203125,0.7710317373275757
155,1,left_hip,445.4445495605469,457.5050048828125,0.992554247379303
155,1,right_hip,447.51507568359375,452.2049560546875,0.9876254200935364
155,1,left_knee,391.2933349609375,512.2445678710938,0.9866352677345276
155,1,right_knee,439.77716064453125,494.46478271484375,0.9785556793212891
155,1,left_ankle,387.2988586425781,576.1392211914062,0.9624727368354797
155,1,right_ankle,484.2254638671875,545.85107421875,0.9505542516708374
156,1,nose,461.947509765625,306.4720458984375,0.6100261807441711
156,1,left_eye,462.1468811035156,304.2733154296875,0.3867848813533783
156,1,right_eye,457.7833251953125,305.18731689453125,0.3154061436653137
156,1,left_ear,457.75384521484375,319.76416015625,0.5426868200302124
156,1,right_ear,457.4350891113281,321.5113830566406,0.4578476548194885
156,1,left_shoulder,464.41900634765625,351.72821044921875,0.9840750694274902
156,1,right_shoulder,456.9536437988281,353.8101806640625,0.9786842465400696
156,1,left_elbow,498.67144775390625,338.781982421875,0.9661120772361755
156,1,right_elbow,492.865966796875,345.97735595703125,0.9428325295448303
156,1,left_wrist,496.04345703125,301.73785400390625,0.9256874322891235
156,1,right_wrist,495.5465087890625,300.68682861328125,0.8868544101715088
156,1,left_hip,433.29925537109375,444.227294921875,0.9941452741622925
156,1,right_hip,434.64703369140625,441.01519775390625,0.9922778606414795
156,1,left_knee,392.74359130859375,504.2574462890625,0.9868705868721008
156,1,right_knee,439.82293701171875,487.2641296386719,0.9838896989822388
156,1,left_ankle,382.185546875,565.86376953125,0.9570415616035461
156,1,right_ankle,478.1425476074219,533.7017211914062,0.9526869654655457
157,1,nose,456.9886169433594,313.952392578125,0.7317427396774292
157,1,left_eye,456.994873046875,310.712646484375,0.49525532126426697
157,1,right_eye,452.137451171875,311.0201721191406,0.46391209959983826
157,1,left_ear,451.2590637207031,319.6282043457031,0.5505849123001099
157,1,right_ear,449.29461669921875,320.4620056152344,0.5450907945632935
157,1,left_shoulder,455.6355285644531,346.0059814453125,0.9848607778549194
157,1,right_shoulder,450.4873046875,345.1053466796875,0.9822266101837158
157,1,left_elbow,488.90283203125,319.13519287109375,0.961764395236969
157,1,right_elbow,473.3798522949219,322.0797119140625,0.9463966488838196
157,1,left_wrist,499.9813232421875,277.13543701171875,0.9185703992843628
157,1,right_wrist,477.724365234375,284.7102355957031,0.891926109790802
157,1,left_hip,434.45758056640625,442.5168151855469,0.992775559425354
157,1,right_hip,438.7919921875,438.64202880859375,0.9911672472953796
157,1,left_knee,391.0118713378906,502.3709716796875,0.9838464260101318
157,1,right_knee,448.63677978515625,484.66558837890625,0.9814203381538391
157,1,left_ankle,370.42169189453125,569.7877197265625,0.9474164247512817
157,1,right_ankle,475.7836608886719,536.4293823242188,0.9443503022193909
158,1,nose,450.4355163574219,309.00787353515625,0.636987566947937
158,1,left_eye,451.7281494140625,305.7918701171875,0.38992783427238464
158,1,right_eye,447.99383544921875,305.7830505371094,0.3610582947731018
158,1,left_ear,448.17474365234375,316.52960205078125,0.5991583466529846
158,1,right_ear,455.27862548828125,316.6032409667969,0.5625995397567749
158,1,left_shoulder,435.6498718261719,345.61944580078125,0.97939532995224
158,1,right_shoulder,470.3482666015625,340.2581481933594,0.9855901598930359
158,1,left_elbow,411.0848693847656,329.2535095214844,0.946151852607727
158,1,right_elbow,500.6610107421875,310.3207702636719,0.9591860771179199
158,1,left_wrist,402.9577941894531,291.37457275390625,0.8912846446037292
158,1,right_wrist,505.7989501953125,262.62664794921875,0.9041521549224854
158,1,left_hip,425.59246826171875,443.15667724609375,0.9919762015342712
158,1,right_hip,450.98333740234375,438.37335205078125,0.9925417900085449
158,1,left_knee,386.3218078613281,504.04925537109375,0.9828497767448425
158,1,right_knee,451.743408203125,485.58251953125,0.9843538999557495
158,1,left_ankle,367.91668701171875,567.4286499023438,0.9461631774902344
158,1,right_ankle,472.6800537109375,536.8704223632812,0.9513498544692993
159,1,nose,426.8568420410156,305.55389404296875,0.6804776787757874
159,1,left_eye,431.07232666015625,303.2801208496094,0.5095034837722778
159,1,right_eye,425.98309326171875,303.73095703125,0.3213878273963928
159,1,left_ear,437.78436279296875,315.2663269042969,0.7205294966697693
159,1,right_ear,440.5414733886719,315.069580078125,0.39347878098487854
159,1,left_shoulder,427.5569152832031,345.4189758300781,0.9874624609947205
159,1,right_shoulder,459.39697265625,337.2235107421875,0.9752295017242432
159,1,left_elbow,391.0124206542969,322.87091064453125,0.9700258374214172
159,1,right_elbow,480.51409912109375,300.84576416015625,0.9221692681312561
159,1,left_wrist,383.97906494140625,301.71435546875,0.924092710018158
159,1,right_wrist,485.3909912109375,271.9222412109375,0.8476170301437378
159,1,left_hip,415.9131774902344,451.3182373046875,0.9927349090576172
159,1,right_hip,441.7850036621094,444.85321044921875,0.9897213578224182
159,1,left_knee,363.84429931640625,507.840576171875,0.9804461598396301
159,1,right_knee,443.1604919433594,491.1675720214844,0.9736006855964661
159,1,left_ankle,348.63250732421875,570.7782592773438,0.93082594871521
159,1,right_ankle,473.3966064453125,544.1641845703125,0.9194439053535461
160,1,nose,428.5705871582031,296.6050720214844,0.8406248688697815
160,1,left_eye,432.4576721191406,295.34332275390625,0.7441017627716064
160,1,right_eye,424.45367431640625,294.7865295410156,0.4748920500278473
160,1,left_ear,437.7998962402344,306.127685546875,0.760205090045929
160,1,right_ear,423.4208679199219,305.1028137207031,0.3154473602771759
160,1,left_shoulder,448.60858154296875,333.404052734375,0.9963906407356262
160,1,right_shoulder,420.2336120605469,335.107177734375,0.9747124314308167
160,1,left_elbow,475.9759521484375,305.4481201171875,0.9914592504501343
160,1,right_elbow,417.0644226074219,318.053466796875,0.8901689648628235
160,1,left_wrist,484.39013671875,273.25665283203125,0.9696641564369202
160,1,right_wrist,407.83660888671875,283.91302490234375,0.8151882290840149
160,1,left_hip,430.127197265625,444.02960205078125,0.9983558058738708
160,1,right_hip,423.6692199707031,440.56121826171875,0.9954279661178589
160,1,left_knee,370.17333984375,508.198486328125,0.9956833124160767
160,1,right_knee,431.1447448730469,494.1855163574219,0.9884968996047974
160,1,left_ankle,348.0083923339844,569.5457153320312,0.9811519980430603
160,1,right_ankle,469.4267578125,541.6531372070312,0.9651574492454529
161,1,nose,431.5577697753906,295.068603515625,0.8259226679801941
161,1,left_eye,435.81744384765625,293.7166442871094,0.6653889417648315
161,1,right_eye,427.42041015625,293.1806640625,0.4554402232170105
161,1,left_ear,441.18023681640625,303.7872619628906,0.6672489047050476
161,1,right_ear,422.146484375,302.8717041015625,0.30655911564826965
161,1,left_shoulder,453.4369201660156,329.8740539550781,0.9963647723197937
161,1,right_shoulder,407.0755615234375,332.353515625,0.9826282262802124
161,1,left_elbow,479.7436828613281,303.94195556640625,0.9930806756019592
161,1,right_elbow,380.96636962890625,318.4451904296875,0.9415397644042969
161,1,left_wrist,482.9629821777344,270.7523193359375,0.9784474968910217
161,1,right_wrist,371.5513610839844,291.9068298339844,0.9002158045768738
161,1,left_hip,434.48394775390625,439.4576416015625,0.9989867806434631
161,1,right_hip,417.2609558105469,437.8460998535156,0.9976581335067749
161,1,left_knee,375.4671630859375,504.291748046875,0.9971746206283569
161,1,right_knee,430.37744140625,497.667236328125,0.9936471581459045
161,1,left_ankle,349.49664306640625,567.3287963867188,0.9857403635978699
161,1,right_ankle,468.7615661621094,552.4741821289062,0.9761037230491638
162,1,nose,432.1868591308594,291.1337890625,0.9043026566505432
162,1,left_eye,438.0118713378906,290.2234191894531,0.7984121441841125
162,1,right_eye,428.1872863769531,289.1512451171875,0.6797943711280823
162,1,left_ear,444.2234802246094,300.78076171875,0.7423449754714966
162,1,right_ear,423.52667236328125,297.92730712890625,0.4807939827442169
162,1,left_shoulder,451.18951416015625,328.7810363769531,0.9963768124580383
162,1,right_shoulder,410.1640930175781,325.8186950683594,0.9874645471572876
162,1,left_elbow,473.26690673828125,301.3914794921875,0.9894788861274719
162,1,right_elbow,386.3814697265625,305.070068359375,0.9448253512382507
162,1,left_wrist,482.056396484375,262.42913818359375,0.9695874452590942
162,1,right_wrist,387.9242858886719,277.92657470703125,0.9001205563545227
162,1,left_hip,432.27349853515625,433.556640625,0.9987253546714783
162,1,right_hip,416.2250061035156,430.25543212890625,0.9975125789642334
162,1,left_knee,377.4208068847656,502.690185546875,0.9966624975204468
162,1,right_knee,422.4372863769531,495.13433837890625,0.9936854243278503
162,1,left_ankle,363.37664794921875,568.99951171875,0.9843031167984009
162,1,right_ankle,462.3758850097656,556.104248046875,0.976499617099762
163,1,nose,428.43768310546875,296.00262451171875,0.9101244807243347
163,1,left_eye,433.8666687011719,292.64697265625,0.8283651471138
163,1,right_eye,424.22930908203125,291.988525390625,0.683538556098938
163,1,left_ear,439.2526550292969,299.2939758300781,0.7382512092590332
163,1,right_ear,417.93426513671875,297.048583984375,0.4460626244544983
163,1,left_shoulder,450.8803405761719,326.78729248046875,0.9953129291534424
163,1,right_shoulder,402.9969177246094,326.3984680175781,0.982343316078186
163,1,left_elbow,483.5180358886719,296.87060546875,0.9884294271469116
163,1,right_elbow,386.22576904296875,306.88299560546875,0.9243462681770325
163,1,left_wrist,490.34661865234375,255.24240112304688,0.9711662530899048
163,1,right_wrist,390.81256103515625,277.5650329589844,0.886043906211853
163,1,left_hip,432.08563232421875,434.1402282714844,0.9976537823677063
163,1,right_hip,408.621826171875,431.47344970703125,0.9949583411216736
163,1,left_knee,381.4444885253906,501.491455078125,0.9948638081550598
163,1,right_knee,405.4187927246094,492.5415954589844,0.9894310235977173
163,1,left_ankle,380.29522705078125,568.7985229492188,0.9795395135879517
163,1,right_ankle,445.0225830078125,550.5348510742188,0.9682152271270752
164,1,nose,409.5623474121094,282.6206359863281,0.7276893854141235
164,1,left_eye,415.2349548339844,279.2196044921875,0.6254029273986816
164,1,right_eye,406.3417053222656,279.61376953125,0.3658548891544342
164,1,left_ear,424.91650390625,288.3512268066406,0.6806281805038452
164,1,right_ear,406.4320068359375,286.8518371582031,0.28059956431388855
164,1,left_shoulder,437.44317626953125,317.30029296875,0.9895137548446655
164,1,right_shoulder,405.35693359375,316.2043762207031,0.9520803689956665
164,1,left_elbow,476.0592041015625,299.681884765625,0.9819844365119934
164,1,right_elbow,428.6651611328125,299.40179443359375,0.8694944977760315
164,1,left_wrist,482.3308410644531,259.4030456542969,0.9629146456718445
164,1,right_wrist,438.466552734375,264.75177001953125,0.8399178385734558
164,1,left_hip,424.563232421875,416.6604919433594,0.9970458149909973
164,1,right_hip,406.2469787597656,415.1801452636719,0.993239164352417
164,1,left_knee,384.2961120605469,490.8463134765625,0.9925106763839722
164,1,right_knee,386.21466064453125,491.9019775390625,0.984265923500061
164,1,left_ankle,404.8751220703125,549.819580078125,0.9677712321281433
164,1,right_ankle,426.1779479980469,550.9146118164062,0.9496145248413086
165,1,nose,392.48626708984375,282.1910705566406,0.8644987344741821
165,1,left_eye,398.7118835449219,278.7426452636719,0.8244208097457886
165,1,right_eye,387.2230529785156,279.46795654296875,0.57680344581604
165,1,left_ear,409.3485107421875,287.6538391113281,0.8265753984451294
165,1,right_ear,387.5518493652344,287.1523132324219,0.4063106179237366
165,1,left_shoulder,419.8609313964844,314.83984375,0.9941242337226868
